row_id,timestamp,mode,task_title,task_category,task_priority,candidate_resource_id,candidate_resource_name,priority_value,eligible,base_score,rag_bonus,deterministic_score,skill_match,availability,workload,category_match,past_performance,experience,speed,rejection_count,label_selected
20260528100316544378,2026-05-28T10:03:16,normal_scoring,API latency issue,technical,urgent,R2,Rohit,4,1,77.56,0.0,77.56,1.0,0.45,0.33,1.0,0.95,1.0,0.81,0,0
20260528100316544378,2026-05-28T10:03:16,normal_scoring,API latency issue,technical,urgent,R3,Neha,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.45,0.86,0.6,0.79,2,0
20260528100316544378,2026-05-28T10:03:16,normal_scoring,API latency issue,technical,urgent,R4,Priya,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.9,0.8,0.84,4,0
20260528100316544378,2026-05-28T10:03:16,normal_scoring,API latency issue,technical,urgent,R6,Sara,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.45,0.88,0.6,0.81,2,0
20260528100316544378,2026-05-28T10:03:16,normal_scoring,Customer payment failed,payment,high,R6,Sara,3,1,95.86,0.0,95.86,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528100316544378,2026-05-28T10:03:16,normal_scoring,Customer payment failed,payment,high,R2,Rohit,3,0,0.0,0.0,0.0,0.33,0.45,0.33,1.0,0.95,1.0,0.81,1,0
20260528100316545375,2026-05-28T10:03:16,normal_scoring,Customer payment failed,payment,high,R3,Neha,3,0,0.0,0.0,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528100316545375,2026-05-28T10:03:16,normal_scoring,Customer payment failed,payment,high,R4,Priya,3,0,0.0,0.0,0.0,0.67,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528100316545375,2026-05-28T10:03:16,normal_scoring,Customer payment failed,payment,high,R5,Joe,3,0,0.0,0.0,0.0,0.33,0.85,0.5,0.45,0.82,0.6,0.75,1,0
20260528100316545375,2026-05-28T10:03:16,normal_scoring,Login not working,account,medium,R3,Neha,2,1,95.56,0.0,95.56,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528100316545375,2026-05-28T10:03:16,normal_scoring,Login not working,account,medium,R5,Joe,2,1,61.2,0.0,61.2,0.5,0.85,0.5,0.45,0.82,0.6,0.75,0,0
20260528100316545375,2026-05-28T10:03:16,normal_scoring,Login not working,account,medium,R6,Sara,2,1,56.61,0.0,56.61,0.5,0.45,0.67,0.45,0.88,0.6,0.81,0,0
20260528100316545375,2026-05-28T10:03:16,normal_scoring,Login not working,account,medium,R2,Rohit,2,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528100316545375,2026-05-28T10:03:16,normal_scoring,Login not working,account,medium,R4,Priya,2,0,0.0,0.0,0.0,0.5,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528100316546388,2026-05-28T10:03:16,normal_scoring,Refund request,billing,medium,R6,Sara,2,1,69.86,0.0,69.86,0.67,0.45,0.67,1.0,0.88,0.6,0.81,0,1
20260528100316546388,2026-05-28T10:03:16,normal_scoring,Refund request,billing,medium,R5,Joe,2,1,56.2,0.0,56.2,0.33,0.85,0.5,0.45,0.82,0.6,0.75,0,0
20260528100316546388,2026-05-28T10:03:16,normal_scoring,Refund request,billing,medium,R3,Neha,2,1,52.56,0.0,52.56,0.33,0.45,0.75,0.45,0.86,0.6,0.79,0,0
20260528100316546388,2026-05-28T10:03:16,normal_scoring,Refund request,billing,medium,R2,Rohit,2,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528100316546388,2026-05-28T10:03:16,normal_scoring,Refund request,billing,medium,R4,Priya,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9,0.8,0.84,2,0
20260528100316547389,2026-05-28T10:03:16,normal_scoring,General product question,general,low,R5,Joe,1,1,84.45,0.0,84.45,1.0,0.85,0.5,1.0,0.82,0.6,0.75,0,1
20260528100316547389,2026-05-28T10:03:16,normal_scoring,General product question,general,low,R3,Neha,1,1,80.81,0.0,80.81,1.0,0.45,0.75,1.0,0.86,0.6,0.79,0,0
20260528100316547389,2026-05-28T10:03:16,normal_scoring,General product question,general,low,R6,Sara,1,1,66.61,0.0,66.61,1.0,0.45,0.33,0.45,0.88,0.6,0.81,0,0
20260528100316547389,2026-05-28T10:03:16,normal_scoring,General product question,general,low,R2,Rohit,1,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528100316547389,2026-05-28T10:03:16,normal_scoring,General product question,general,low,R4,Priya,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.45,0.9,0.8,0.84,2,0
